Date,Open,High,Low,Close,Adj Close,Volume
2014-07-24,0.020000,0.022000,0.020000,0.022000,0.022000,613796
2014-07-25,0.022000,0.023000,0.022000,0.022000,0.022000,2101556
2014-07-28,0.022000,0.027000,0.022000,0.025000,0.025000,1764027
2014-07-29,0.027000,0.030000,0.025000,0.030000,0.030000,4269988
2014-07-30,0.031000,0.034000,0.025000,0.027000,0.027000,7605051
2014-07-31,0.023000,0.026000,0.023000,0.024000,0.024000,7255487
2014-08-01,0.025000,0.029000,0.024000,0.025000,0.025000,2882020
2014-08-04,0.026000,0.030000,0.026000,0.028000,0.028000,2166185
2014-08-05,0.028000,0.030000,0.028000,0.029000,0.029000,3259830
2014-08-06,0.029000,0.029000,0.025000,0.026000,0.026000,3138263
2014-08-07,0.025000,0.027000,0.025000,0.026000,0.026000,2236347
2014-08-08,0.026000,0.027000,0.024000,0.025000,0.025000,2561807
2014-08-11,0.025000,0.025000,0.023000,0.023000,0.023000,3057000
2014-08-12,0.025000,0.025000,0.024000,0.025000,0.025000,1813141
2014-08-13,0.025000,0.025000,0.024000,0.025000,0.025000,1321381
2014-08-14,0.025000,0.025000,0.022000,0.023000,0.023000,4600774
2014-08-15,0.023000,0.024000,0.022000,0.024000,0.024000,5170004
2014-08-18,0.024000,0.024000,0.022000,0.023000,0.023000,1254260
2014-08-19,0.023000,0.023000,0.023000,0.023000,0.023000,169174
2014-08-20,0.023000,0.024000,0.023000,0.024000,0.024000,428333
2014-08-21,0.024000,0.024000,0.024000,0.024000,0.024000,300000
2014-08-22,0.024000,0.024000,0.024000,0.024000,0.024000,889500
2014-08-25,0.024000,0.024000,0.022000,0.022000,0.022000,2928000
2014-08-26,0.023000,0.024000,0.022000,0.024000,0.024000,2272200
2014-08-27,0.024000,0.027000,0.024000,0.027000,0.027000,4742500
2014-08-28,0.026000,0.026000,0.024000,0.024000,0.024000,1968000
2014-08-29,0.025000,0.026000,0.025000,0.026000,0.026000,108000
2014-09-01,0.026000,0.026000,0.025000,0.025000,0.025000,864500
2014-09-02,0.025000,0.025000,0.023000,0.025000,0.025000,1977000
2014-09-03,0.025000,0.025000,0.025000,0.025000,0.025000,0
2014-09-04,0.025000,0.025000,0.023000,0.023000,0.023000,778850
2014-09-05,0.024000,0.025000,0.024000,0.025000,0.025000,2320000
2014-09-08,0.025000,0.025000,0.024000,0.025000,0.025000,823000
2014-09-09,0.025000,0.025000,0.024000,0.025000,0.025000,2791800
2014-09-10,0.025000,0.025000,0.024000,0.025000,0.025000,577711
2014-09-11,0.027000,0.027000,0.025000,0.025000,0.025000,1546666
2014-09-12,0.025000,0.025000,0.024000,0.024000,0.024000,1086667
2014-09-15,0.025000,0.025000,0.024000,0.024000,0.024000,2902815
2014-09-16,0.025000,0.025000,0.024000,0.024000,0.024000,350000
2014-09-17,0.025000,0.025000,0.024000,0.024000,0.024000,1457802
2014-09-18,0.025000,0.027000,0.025000,0.026000,0.026000,755000
2014-09-19,0.026000,0.028000,0.026000,0.028000,0.028000,653897
2014-09-22,0.030000,0.031000,0.029000,0.030000,0.030000,3105204
2014-09-23,0.031000,0.036000,0.031000,0.032000,0.032000,13673061
2014-09-24,0.035000,0.041000,0.034000,0.034000,0.034000,12313214
2014-09-25,0.035000,0.036000,0.033000,0.033000,0.033000,3914419
2014-09-26,0.034000,0.034000,0.032000,0.032000,0.032000,3034280
2014-09-29,0.035000,0.049000,0.034000,0.049000,0.049000,18117339
2014-09-30,0.045000,0.049000,0.038000,0.040000,0.040000,19201181
2014-10-01,0.040000,0.040000,0.036000,0.036000,0.036000,3817434
2014-10-02,0.035000,0.037000,0.035000,0.035000,0.035000,3593921
2014-10-03,0.036000,0.041000,0.036000,0.039000,0.039000,6245680
2014-10-06,0.039000,0.040000,0.036000,0.038000,0.038000,4028163
2014-10-07,0.039000,0.047000,0.039000,0.044000,0.044000,10575713
2014-10-08,0.043000,0.054000,0.042000,0.050000,0.050000,18335865
2014-10-09,0.051000,0.055000,0.047000,0.049000,0.049000,16687427
2014-10-10,0.049000,0.050000,0.047000,0.048000,0.048000,7130040
2014-10-13,0.050000,0.062000,0.049000,0.060000,0.060000,21477798
2014-10-14,0.060000,0.065000,0.051000,0.053000,0.053000,29609787
2014-10-15,0.055000,0.057000,0.049000,0.049000,0.049000,10152420
2014-10-16,0.049000,0.056000,0.047000,0.055000,0.055000,8578525
2014-10-17,0.058000,0.061000,0.051000,0.055000,0.055000,18389144
2014-10-20,0.056000,0.056000,0.053000,0.054000,0.054000,2542576
2014-10-21,0.055000,0.059000,0.054000,0.055000,0.055000,6274908
2014-10-22,0.057000,0.059000,0.052000,0.054000,0.054000,4763838
2014-10-23,0.053000,0.053000,0.047000,0.049000,0.049000,7415332
2014-10-24,0.049000,0.049000,0.049000,0.049000,0.049000,0
2014-10-27,0.057000,0.058000,0.050000,0.051000,0.051000,11647235
2014-10-28,0.051000,0.051000,0.044000,0.044000,0.044000,6220825
2014-10-29,0.046000,0.052000,0.046000,0.050000,0.050000,7636319
2014-10-30,0.053000,0.054000,0.051000,0.052000,0.052000,2243222
2014-10-31,0.053000,0.054000,0.048000,0.049000,0.049000,3250909
2014-11-03,0.050000,0.051000,0.049000,0.050000,0.050000,1400740
2014-11-04,0.050000,0.050000,0.047000,0.048000,0.048000,2334925
2014-11-05,0.047000,0.047000,0.045000,0.047000,0.047000,1915892
2014-11-06,0.046000,0.047000,0.045000,0.046000,0.046000,1595080
2014-11-07,0.046000,0.047000,0.044000,0.044000,0.044000,3121284
2014-11-10,0.045000,0.046000,0.043000,0.044000,0.044000,1651910
2014-11-11,0.044000,0.044000,0.041000,0.043000,0.043000,1168742
2014-11-12,0.043000,0.044000,0.042000,0.044000,0.044000,1249825
2014-11-13,0.043000,0.044000,0.042000,0.044000,0.044000,1436140
2014-11-14,0.043000,0.043000,0.041000,0.041000,0.041000,2571723
2014-11-17,0.042000,0.044000,0.041000,0.041000,0.041000,787116
2014-11-18,0.041000,0.042000,0.040000,0.041000,0.041000,2302777
2014-11-19,0.041000,0.041000,0.036000,0.037000,0.037000,2985943
2014-11-20,0.038000,0.042000,0.038000,0.040000,0.040000,4587118
2014-11-21,0.042000,0.048000,0.040000,0.040000,0.040000,9740583
2014-11-24,0.042000,0.046000,0.042000,0.043000,0.043000,2442341
2014-11-25,0.044000,0.044000,0.042000,0.043000,0.043000,765536
2014-11-26,0.045000,0.046000,0.042000,0.044000,0.044000,1824001
2014-11-27,0.043000,0.044000,0.042000,0.042000,0.042000,1302500
2014-11-28,0.043000,0.044000,0.042000,0.044000,0.044000,1145094
2014-12-01,0.049000,0.050000,0.044000,0.045000,0.045000,6886022
2014-12-02,0.045000,0.045000,0.041000,0.042000,0.042000,2223832
2014-12-03,0.042000,0.043000,0.040000,0.041000,0.041000,1890056
2014-12-04,0.043000,0.044000,0.041000,0.042000,0.042000,1531300
2014-12-05,0.044000,0.044000,0.041000,0.043000,0.043000,2854986
2014-12-08,0.042000,0.043000,0.042000,0.042000,0.042000,1016848
2014-12-09,0.041000,0.042000,0.040000,0.040000,0.040000,2467906
2014-12-10,0.041000,0.041000,0.039000,0.041000,0.041000,641179
2014-12-11,0.042000,0.042000,0.039000,0.041000,0.041000,961475
2014-12-12,0.040000,0.043000,0.040000,0.041000,0.041000,1673068
2014-12-15,0.040000,0.040000,0.039000,0.039000,0.039000,994780
2014-12-16,0.039000,0.040000,0.039000,0.039000,0.039000,732036
2014-12-17,0.039000,0.039000,0.038000,0.038000,0.038000,622719
2014-12-18,0.038000,0.039000,0.038000,0.039000,0.039000,572992
2014-12-19,0.039000,0.040000,0.039000,0.040000,0.040000,465036
2014-12-22,0.041000,0.041000,0.038000,0.039000,0.039000,667301
2014-12-23,0.039000,0.039000,0.037000,0.039000,0.039000,296466
2014-12-24,0.039000,0.040000,0.039000,0.040000,0.040000,1045002
2014-12-29,0.040000,0.041000,0.039000,0.040000,0.040000,95665
2014-12-30,0.041000,0.041000,0.041000,0.041000,0.041000,154000
2014-12-31,0.041000,0.042000,0.041000,0.042000,0.042000,282519
2015-01-02,0.042000,0.044000,0.041000,0.044000,0.044000,1129537
2015-01-05,0.046000,0.046000,0.042000,0.044000,0.044000,2040860
2015-01-06,0.044000,0.045000,0.044000,0.044000,0.044000,171278
2015-01-07,0.045000,0.048000,0.045000,0.048000,0.048000,2900554
2015-01-08,0.050000,0.053000,0.047000,0.049000,0.049000,3958127
2015-01-09,0.047000,0.049000,0.047000,0.047000,0.047000,898862
2015-01-12,0.048000,0.049000,0.047000,0.048000,0.048000,1208323
2015-01-13,0.048000,0.048000,0.046000,0.048000,0.048000,1220535
2015-01-14,0.048000,0.048000,0.045000,0.045000,0.045000,1126670
2015-01-15,0.046000,0.048000,0.046000,0.048000,0.048000,1491539
2015-01-16,0.048000,0.048000,0.046000,0.048000,0.048000,952029
2015-01-19,0.048000,0.048000,0.043000,0.043000,0.043000,2408050
2015-01-20,0.045000,0.045000,0.044000,0.044000,0.044000,1758531
2015-01-21,0.044000,0.044000,0.041000,0.043000,0.043000,1009885
2015-01-22,0.042000,0.042000,0.039000,0.040000,0.040000,1806244
2015-01-23,0.040000,0.040000,0.038000,0.040000,0.040000,1790059
2015-01-27,0.037000,0.040000,0.037000,0.040000,0.040000,814244
2015-01-28,0.040000,0.040000,0.038000,0.038000,0.038000,356602
2015-01-29,0.038000,0.039000,0.037000,0.039000,0.039000,763245
2015-01-30,0.038000,0.040000,0.036000,0.037000,0.037000,1415396
2015-02-02,0.039000,0.041000,0.038000,0.039000,0.039000,912559
2015-02-03,0.040000,0.040000,0.039000,0.039000,0.039000,530921
2015-02-04,0.040000,0.040000,0.038000,0.040000,0.040000,1523782
2015-02-05,0.040000,0.043000,0.040000,0.043000,0.043000,1392138
2015-02-06,0.043000,0.045000,0.043000,0.044000,0.044000,1795357
2015-02-09,0.045000,0.046000,0.042000,0.043000,0.043000,2429184
2015-02-10,0.045000,0.045000,0.041000,0.045000,0.045000,705012
2015-02-11,0.045000,0.045000,0.042000,0.042000,0.042000,300421
2015-02-12,0.044000,0.044000,0.044000,0.044000,0.044000,338000
2015-02-13,0.043000,0.045000,0.042000,0.044000,0.044000,1314963
2015-02-16,0.044000,0.045000,0.041000,0.042000,0.042000,2137852
2015-02-17,0.043000,0.043000,0.040000,0.040000,0.040000,2170603
2015-02-18,0.039000,0.040000,0.037000,0.040000,0.040000,1759275
2015-02-19,0.040000,0.041000,0.037000,0.039000,0.039000,1349976
2015-02-20,0.039000,0.039000,0.038000,0.039000,0.039000,415121
2015-02-23,0.040000,0.041000,0.040000,0.040000,0.040000,451947
2015-02-24,0.040000,0.040000,0.039000,0.039000,0.039000,806458
2015-02-25,0.040000,0.040000,0.039000,0.040000,0.040000,848671
2015-02-26,0.040000,0.040000,0.039000,0.039000,0.039000,907527
2015-02-27,0.041000,0.044000,0.041000,0.041000,0.041000,2535510
2015-03-02,0.042000,0.042000,0.040000,0.041000,0.041000,706390
2015-03-03,0.041000,0.041000,0.039000,0.040000,0.040000,754817
2015-03-04,0.040000,0.042000,0.040000,0.042000,0.042000,1687021
2015-03-05,0.043000,0.045000,0.043000,0.044000,0.044000,834049
2015-03-06,0.044000,0.044000,0.043000,0.043000,0.043000,939900
2015-03-09,0.045000,0.046000,0.043000,0.045000,0.045000,2427376
2015-03-10,0.044000,0.044000,0.040000,0.044000,0.044000,3143695
2015-03-11,0.042000,0.042000,0.039000,0.040000,0.040000,1741190
2015-03-12,0.042000,0.042000,0.039000,0.041000,0.041000,2110974
2015-03-13,0.041000,0.042000,0.041000,0.041000,0.041000,501642
2015-03-16,0.041000,0.041000,0.039000,0.039000,0.039000,823055
2015-03-17,0.040000,0.041000,0.039000,0.040000,0.040000,1510938
2015-03-18,0.040000,0.041000,0.039000,0.041000,0.041000,141500
2015-03-19,0.039000,0.041000,0.039000,0.040000,0.040000,353283
2015-03-20,0.040000,0.040000,0.039000,0.040000,0.040000,869841
2015-03-23,0.040000,0.040000,0.039000,0.039000,0.039000,422938
2015-03-24,0.039000,0.040000,0.038000,0.038000,0.038000,1350588
2015-03-25,0.040000,0.040000,0.037000,0.037000,0.037000,1975564
2015-03-26,0.040000,0.040000,0.040000,0.040000,0.040000,659710
2015-03-27,0.041000,0.041000,0.040000,0.040000,0.040000,374910
2015-03-30,0.040000,0.040000,0.038000,0.040000,0.040000,2532248
2015-03-31,0.040000,0.040000,0.039000,0.040000,0.040000,324836
2015-04-01,0.041000,0.041000,0.039000,0.039000,0.039000,117794
2015-04-02,0.039000,0.039000,0.038000,0.039000,0.039000,1870342
2015-04-07,0.039000,0.039000,0.037000,0.038000,0.038000,1845728
2015-04-08,0.038000,0.039000,0.038000,0.038000,0.038000,565435
2015-04-09,0.039000,0.040000,0.038000,0.040000,0.040000,676365
2015-04-10,0.040000,0.041000,0.038000,0.038000,0.038000,2477903
2015-04-13,0.039000,0.042000,0.039000,0.041000,0.041000,795000
2015-04-14,0.038000,0.039000,0.038000,0.039000,0.039000,423824
2015-04-15,0.043000,0.043000,0.040000,0.040000,0.040000,3883747
2015-04-16,0.040000,0.040000,0.039000,0.039000,0.039000,646215
2015-04-17,0.039000,0.039000,0.038000,0.038000,0.038000,381709
2015-04-20,0.038000,0.038000,0.036000,0.036000,0.036000,1447316
2015-04-21,0.037000,0.037000,0.035000,0.036000,0.036000,896252
2015-04-22,0.037000,0.037000,0.035000,0.035000,0.035000,980210
2015-04-23,0.036000,0.038000,0.035000,0.036000,0.036000,890126
2015-04-24,0.036000,0.037000,0.035000,0.035000,0.035000,2579381
2015-04-27,0.035000,0.036000,0.034000,0.035000,0.035000,2273246
2015-04-28,0.036000,0.038000,0.035000,0.038000,0.038000,2356913
2015-04-29,0.038000,0.040000,0.038000,0.039000,0.039000,973776
2015-04-30,0.040000,0.047000,0.040000,0.047000,0.047000,6003604
2015-05-01,0.046000,0.052000,0.045000,0.051000,0.051000,4756433
2015-05-04,0.056000,0.060000,0.053000,0.054000,0.054000,6031004
2015-05-05,0.055000,0.055000,0.051000,0.053000,0.053000,3719613
2015-05-06,0.053000,0.053000,0.051000,0.053000,0.053000,1928382
2015-05-07,0.053000,0.055000,0.051000,0.051000,0.051000,5739234
2015-05-08,0.051000,0.051000,0.048000,0.050000,0.050000,5112367
2015-05-11,0.051000,0.055000,0.051000,0.052000,0.052000,3046942
2015-05-12,0.052000,0.054000,0.052000,0.052000,0.052000,3404038
2015-05-13,0.053000,0.053000,0.053000,0.053000,0.053000,111321
2015-05-14,0.053000,0.053000,0.049000,0.052000,0.052000,2992689
2015-05-15,0.052000,0.053000,0.050000,0.052000,0.052000,1176509
2015-05-18,0.053000,0.053000,0.050000,0.050000,0.050000,1509588
2015-05-19,0.051000,0.052000,0.050000,0.051000,0.051000,964160
2015-05-20,0.051000,0.052000,0.051000,0.051000,0.051000,950103
2015-05-21,0.051000,0.052000,0.049000,0.051000,0.051000,1009657
2015-05-22,0.051000,0.053000,0.050000,0.053000,0.053000,1816977
2015-05-25,0.052000,0.052000,0.051000,0.052000,0.052000,3231408
2015-05-26,0.052000,0.055000,0.052000,0.054000,0.054000,4067366
2015-05-27,0.055000,0.055000,0.053000,0.053000,0.053000,1305761
2015-05-28,0.053000,0.053000,0.053000,0.053000,0.053000,0
2015-05-29,0.053000,0.053000,0.053000,0.053000,0.053000,0
2015-06-01,0.052000,0.053000,0.048000,0.048000,0.048000,7835232
2015-06-02,0.050000,0.056000,0.049000,0.055000,0.055000,5598927
2015-06-03,0.059000,0.063000,0.056000,0.056000,0.056000,7597023
2015-06-04,0.058000,0.062000,0.057000,0.059000,0.059000,4741306
2015-06-05,0.060000,0.075000,0.060000,0.072000,0.072000,19873649
2015-06-09,0.080000,0.092000,0.078000,0.087000,0.087000,28841585
2015-06-10,0.087000,0.087000,0.076000,0.079000,0.079000,10838985
2015-06-11,0.082000,0.083000,0.080000,0.083000,0.083000,3803963
2015-06-12,0.088000,0.091000,0.084000,0.089000,0.089000,10320182
2015-06-15,0.093000,0.105000,0.093000,0.100000,0.100000,20900709
2015-06-16,0.105000,0.110000,0.095000,0.100000,0.100000,10092245
2015-06-17,0.100000,0.140000,0.100000,0.140000,0.140000,17025418
2015-06-18,0.155000,0.155000,0.125000,0.130000,0.130000,18874006
2015-06-19,0.125000,0.145000,0.120000,0.145000,0.145000,12133119
2015-06-22,0.130000,0.145000,0.130000,0.130000,0.130000,5898886
2015-06-23,0.130000,0.140000,0.130000,0.135000,0.135000,2903574
2015-06-24,0.135000,0.135000,0.110000,0.115000,0.115000,9403531
2015-06-25,0.115000,0.125000,0.110000,0.120000,0.120000,5937473
2015-06-26,0.120000,0.125000,0.115000,0.115000,0.115000,3140230
2015-06-29,0.125000,0.130000,0.120000,0.120000,0.120000,5668825
2015-06-30,0.120000,0.120000,0.105000,0.105000,0.105000,7636383
2015-07-01,0.110000,0.120000,0.100000,0.120000,0.120000,5502217
2015-07-02,0.125000,0.130000,0.115000,0.120000,0.120000,3446277
2015-07-03,0.125000,0.135000,0.125000,0.125000,0.125000,3112041
2015-07-06,0.125000,0.130000,0.120000,0.120000,0.120000,2988572
2015-07-07,0.125000,0.125000,0.110000,0.110000,0.110000,2551562
2015-07-08,0.115000,0.120000,0.110000,0.115000,0.115000,2401888
2015-07-09,0.115000,0.120000,0.115000,0.120000,0.120000,1996541
2015-07-10,0.120000,0.130000,0.120000,0.130000,0.130000,3469387
2015-07-13,0.145000,0.150000,0.125000,0.130000,0.130000,7706316
2015-07-14,0.140000,0.140000,0.130000,0.135000,0.135000,4569049
2015-07-15,0.130000,0.130000,0.125000,0.125000,0.125000,1114827
2015-07-16,0.125000,0.125000,0.125000,0.125000,0.125000,1323292
2015-07-17,0.125000,0.135000,0.125000,0.135000,0.135000,1474747
2015-07-20,0.135000,0.140000,0.130000,0.140000,0.140000,1573480
2015-07-21,0.140000,0.140000,0.135000,0.140000,0.140000,1390278
2015-07-22,0.140000,0.145000,0.135000,0.135000,0.135000,5528058
2015-07-23,0.130000,0.130000,0.120000,0.120000,0.120000,7307906
2015-07-24,0.125000,0.125000,0.120000,0.120000,0.120000,2686883
2015-07-27,0.125000,0.125000,0.120000,0.120000,0.120000,2118578
2015-07-28,0.120000,0.120000,0.098000,0.120000,0.120000,13006810
2015-07-29,0.130000,0.135000,0.125000,0.135000,0.135000,4745951
2015-07-30,0.135000,0.135000,0.120000,0.130000,0.130000,5363189
2015-07-31,0.130000,0.130000,0.125000,0.125000,0.125000,527211
2015-08-03,0.125000,0.125000,0.115000,0.115000,0.115000,6395898
2015-08-04,0.115000,0.115000,0.110000,0.110000,0.110000,2424410
2015-08-05,0.115000,0.115000,0.105000,0.105000,0.105000,1851879
2015-08-06,0.110000,0.110000,0.105000,0.105000,0.105000,1659320
2015-08-07,0.110000,0.120000,0.105000,0.115000,0.115000,5860837
2015-08-10,0.115000,0.120000,0.115000,0.115000,0.115000,1168750
2015-08-11,0.115000,0.115000,0.110000,0.115000,0.115000,1327166
2015-08-12,0.110000,0.115000,0.110000,0.115000,0.115000,1622898
2015-08-13,0.115000,0.120000,0.115000,0.115000,0.115000,1521292
2015-08-14,0.120000,0.125000,0.120000,0.125000,0.125000,1363509
2015-08-17,0.125000,0.125000,0.115000,0.120000,0.120000,3893887
2015-08-18,0.120000,0.120000,0.115000,0.115000,0.115000,360997
2015-08-19,0.120000,0.120000,0.115000,0.120000,0.120000,836124
2015-08-20,0.120000,0.130000,0.115000,0.115000,0.115000,4234815
2015-08-21,0.125000,0.130000,0.120000,0.125000,0.125000,3535816
2015-08-24,0.120000,0.120000,0.115000,0.115000,0.115000,2336828
2015-08-25,0.110000,0.115000,0.105000,0.110000,0.110000,3929712
2015-08-26,0.110000,0.110000,0.100000,0.105000,0.105000,3017298
2015-08-27,0.110000,0.110000,0.105000,0.105000,0.105000,874111
2015-08-28,0.105000,0.115000,0.105000,0.110000,0.110000,1832411
2015-08-31,0.115000,0.120000,0.110000,0.120000,0.120000,2363173
2015-09-01,0.130000,0.130000,0.120000,0.120000,0.120000,5073496
2015-09-02,0.125000,0.145000,0.125000,0.145000,0.145000,11071893
2015-09-03,0.150000,0.165000,0.140000,0.165000,0.165000,8493753
2015-09-04,0.170000,0.190000,0.160000,0.175000,0.175000,13345479
2015-09-07,0.190000,0.195000,0.175000,0.175000,0.175000,7801879
2015-09-08,0.180000,0.195000,0.180000,0.190000,0.190000,2750136
2015-09-09,0.190000,0.200000,0.180000,0.180000,0.180000,7457857
2015-09-10,0.180000,0.190000,0.175000,0.180000,0.180000,2056659
2015-09-11,0.185000,0.185000,0.175000,0.175000,0.175000,1885187
2015-09-14,0.180000,0.180000,0.170000,0.170000,0.170000,1573140
2015-09-15,0.175000,0.175000,0.170000,0.175000,0.175000,1264289
2015-09-16,0.180000,0.195000,0.180000,0.190000,0.190000,6962637
2015-09-17,0.195000,0.195000,0.190000,0.195000,0.195000,2591662
2015-09-18,0.195000,0.225000,0.190000,0.215000,0.215000,11372421
2015-09-21,0.235000,0.270000,0.230000,0.265000,0.265000,15488179
2015-09-22,0.265000,0.265000,0.265000,0.265000,0.265000,0
2015-09-23,0.265000,0.265000,0.265000,0.265000,0.265000,0
2015-09-24,0.305000,0.315000,0.235000,0.255000,0.255000,20783146
2015-09-25,0.260000,0.275000,0.250000,0.260000,0.260000,5202566
2015-09-28,0.265000,0.265000,0.245000,0.245000,0.245000,2540820
2015-09-29,0.250000,0.270000,0.250000,0.250000,0.250000,7785586
2015-09-30,0.255000,0.255000,0.230000,0.240000,0.240000,5427547
2015-10-01,0.235000,0.250000,0.235000,0.240000,0.240000,4795711
2015-10-02,0.240000,0.250000,0.240000,0.250000,0.250000,974190
2015-10-05,0.260000,0.260000,0.245000,0.245000,0.245000,2811624
2015-10-06,0.250000,0.250000,0.245000,0.245000,0.245000,1566501
2015-10-07,0.255000,0.300000,0.255000,0.285000,0.285000,16029666
2015-10-08,0.295000,0.300000,0.280000,0.290000,0.290000,4630523
2015-10-09,0.290000,0.335000,0.290000,0.325000,0.325000,10740732
2015-10-12,0.350000,0.395000,0.350000,0.380000,0.380000,14972332
2015-10-13,0.380000,0.405000,0.365000,0.380000,0.380000,14570442
2015-10-14,0.380000,0.380000,0.340000,0.340000,0.340000,7843481
2015-10-15,0.350000,0.365000,0.345000,0.350000,0.350000,3398276
2015-10-16,0.365000,0.370000,0.350000,0.365000,0.365000,2198126
2015-10-19,0.365000,0.375000,0.355000,0.365000,0.365000,1808124
2015-10-20,0.365000,0.380000,0.360000,0.365000,0.365000,4736708
2015-10-21,0.370000,0.370000,0.360000,0.365000,0.365000,1349478
2015-10-22,0.365000,0.370000,0.355000,0.365000,0.365000,2216959
2015-10-23,0.380000,0.395000,0.365000,0.365000,0.365000,7751906
2015-10-26,0.370000,0.375000,0.340000,0.345000,0.345000,5346313
2015-10-27,0.355000,0.355000,0.320000,0.330000,0.330000,6154626
2015-10-28,0.330000,0.335000,0.280000,0.280000,0.280000,8223673
2015-10-29,0.270000,0.330000,0.265000,0.290000,0.290000,10101449
2015-10-30,0.300000,0.315000,0.290000,0.295000,0.295000,4391428
2015-11-02,0.310000,0.340000,0.300000,0.330000,0.330000,7322086
2015-11-03,0.330000,0.330000,0.315000,0.320000,0.320000,1812389
2015-11-04,0.325000,0.325000,0.312000,0.315000,0.315000,1216649
2015-11-05,0.320000,0.320000,0.300000,0.300000,0.300000,1951320
2015-11-06,0.305000,0.315000,0.302000,0.305000,0.305000,2002318
2015-11-09,0.320000,0.325000,0.280000,0.280000,0.280000,4914314
2015-11-10,0.285000,0.295000,0.270000,0.285000,0.285000,4133532
2015-11-11,0.280000,0.285000,0.267000,0.270000,0.270000,1622984
2015-11-12,0.270000,0.270000,0.250000,0.260000,0.260000,3656368
2015-11-13,0.265000,0.295000,0.260000,0.280000,0.280000,3632507
2015-11-16,0.310000,0.320000,0.285000,0.285000,0.285000,3051610
2015-11-17,0.290000,0.290000,0.275000,0.285000,0.285000,1889443
2015-11-18,0.285000,0.285000,0.275000,0.280000,0.280000,832934
2015-11-19,0.280000,0.290000,0.272000,0.280000,0.280000,1354993
2015-11-20,0.280000,0.280000,0.280000,0.280000,0.280000,0
2015-11-23,0.280000,0.280000,0.280000,0.280000,0.280000,0
2015-11-24,0.270000,0.280000,0.255000,0.260000,0.260000,3185032
2015-11-25,0.260000,0.260000,0.245000,0.255000,0.255000,4768470
2015-11-26,0.255000,0.260000,0.247000,0.250000,0.250000,1969286
2015-11-27,0.250000,0.250000,0.237000,0.245000,0.245000,3480801
2015-11-30,0.240000,0.270000,0.230000,0.235000,0.235000,7644698
2015-12-01,0.240000,0.260000,0.240000,0.260000,0.260000,2535040
2015-12-02,0.260000,0.280000,0.255000,0.280000,0.280000,4611868
2015-12-03,0.285000,0.330000,0.280000,0.305000,0.305000,13045568
2015-12-04,0.310000,0.315000,0.290000,0.305000,0.305000,6312322
2015-12-07,0.310000,0.310000,0.270000,0.270000,0.270000,3901310
2015-12-08,0.270000,0.282500,0.250000,0.255000,0.255000,3836431
2015-12-09,0.260000,0.275000,0.247000,0.250000,0.250000,3716322
2015-12-10,0.255000,0.260000,0.240000,0.240000,0.240000,3970020
2015-12-11,0.245000,0.255000,0.245000,0.255000,0.255000,3327415
2015-12-14,0.250000,0.260000,0.240000,0.240000,0.240000,3305187
2015-12-15,0.250000,0.250000,0.235000,0.240000,0.240000,2245186
2015-12-16,0.240000,0.245000,0.235000,0.235000,0.235000,2447575
2015-12-17,0.240000,0.270000,0.235000,0.235000,0.235000,5713442
2015-12-18,0.240000,0.245000,0.230000,0.230000,0.230000,4089567
2015-12-21,0.230000,0.240000,0.220000,0.220000,0.220000,2206071
2015-12-22,0.230000,0.250000,0.230000,0.250000,0.250000,3761042
2015-12-23,0.255000,0.265000,0.245000,0.260000,0.260000,1733566
2015-12-24,0.245000,0.265000,0.240000,0.255000,0.255000,5826805
2015-12-28,0.255000,0.255000,0.255000,0.255000,0.255000,0
2015-12-29,0.260000,0.285000,0.257000,0.280000,0.280000,3138016
2015-12-30,0.285000,0.310000,0.285000,0.310000,0.310000,4051432
2015-12-31,0.320000,0.320000,0.300000,0.320000,0.320000,2634031
2016-01-04,0.320000,0.325000,0.300000,0.300000,0.300000,3071093
2016-01-05,0.300000,0.305000,0.295000,0.300000,0.300000,1720915
2016-01-06,0.300000,0.300000,0.280000,0.295000,0.295000,2959499
2016-01-07,0.285000,0.285000,0.265000,0.265000,0.265000,2695805
2016-01-08,0.260000,0.270000,0.250000,0.265000,0.265000,3297409
2016-01-11,0.270000,0.285000,0.260000,0.270000,0.270000,5209920
2016-01-12,0.260000,0.270000,0.260000,0.260000,0.260000,2369066
2016-01-13,0.270000,0.290000,0.265000,0.285000,0.285000,4591964
2016-01-14,0.260000,0.270000,0.260000,0.260000,0.260000,4256027
2016-01-15,0.270000,0.275000,0.265000,0.275000,0.275000,2981940
2016-01-18,0.275000,0.285000,0.265000,0.280000,0.280000,4899396
2016-01-19,0.280000,0.285000,0.270000,0.275000,0.275000,2882395
2016-01-20,0.280000,0.282500,0.270000,0.275000,0.275000,1845588
2016-01-21,0.280000,0.280000,0.272000,0.275000,0.275000,2124365
2016-01-22,0.275000,0.310000,0.275000,0.310000,0.310000,3568771
2016-01-25,0.330000,0.345000,0.305000,0.305000,0.305000,6382480
2016-01-27,0.310000,0.330000,0.305000,0.325000,0.325000,4035646
2016-01-28,0.320000,0.345000,0.315000,0.345000,0.345000,8081950
2016-01-29,0.350000,0.375000,0.345000,0.360000,0.360000,10176098
2016-02-01,0.385000,0.395000,0.325000,0.340000,0.340000,16184808
2016-02-02,0.350000,0.350000,0.315000,0.320000,0.320000,3801426
2016-02-03,0.320000,0.350000,0.320000,0.335000,0.335000,3519213
